gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G071478	0.14760960573669596	132862	1.743545496087278	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G099981	0.14726453881068788	132862	1.7394747894118512	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G023364	0.14651687129228874	132862	1.7306546593769148	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G178892	0.14546362381250233	132862	1.718229644912496	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G425778	0.1446437546445364	132862	1.7085577620298775	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G381404	0.14439931814377613	132862	1.7056741785266023	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G304745	0.141549970072351	132862	1.6720608144492441	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G126199	0.1414404810043406	132862	1.6707691870968568	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G378121	0.1413583143538132	132862	1.6697998785146966	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G104938	0.14123881962557225	132862	1.668390215776062	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G096231	0.14101306371789893	132862	1.6657270046389816	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G131733	0.13921399035125043	132862	1.6445035856114887	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G126774	0.13907218438220545	132862	1.6428307202590056	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G055052	0.13893337843038855	132862	1.6411932456937477	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G115988	0.13883757443356984	132862	1.6400630592284897	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G139396	0.13800599730939211	132862	1.6302530592099915	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM5G870342	0.13716888926158746	132862	1.6203778116524437	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G120839	0.13526892183009886	132862	1.5979641593330882	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G123909	0.13506272483879284	132862	1.595531682020143	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G061234	0.1336720619195074	132862	1.5791262244056077	0.28425599999999995	125.0	35.532	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
