gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G040017	24	359	-8.11867661303316	32.11867661303316	-2.1591516226600334						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G806257	59	751	-8.189766396623682	67.18976639662368	-2.1780515228995685						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G161800	81	998	-8.288131642916682	89.28813164291668	-2.2042028662864523						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G173067	46	607	-8.30650892510063	54.30650892510063	-2.209088642869358						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G175661	62	786	-8.321113698729974	70.32111369872997	-2.2129714619000858						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G167932	5	149	-8.330592800395376	13.330592800395376	-2.215491571918544						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G016487	9	197	-8.625011957569725	17.625011957569725	-2.293765726349155						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G122362	30	435	-8.918173611892541	38.91817361189254	-2.371705561595707						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G899656	17	290	-8.945449074595029	25.94544907459503	-2.3789570047430577						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G127374	29	426	-9.11297001992235	38.11297001992235	-2.423494053455373						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G380184	101	1231	-9.13395796836717	110.13395796836717	-2.429073900682429						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
